REACTIONS     CAL/MOLE     MOLES
C4H7O3-KBiXqB0 = C4H7O3-KBiPs70                                          1.000E+00   0.000   0     # pes.subpes.channel 6.3.79     ! secondary_O2_rxns 1-1
C4H7O3-KBiXqB0 = C4H7O3-KBi96J                                           1.000E+00   0.000   0     # pes.subpes.channel 6.3.80     ! secondary_O2_rxns 1-2
C4H7O3-KBiXqB0 = C4H6O2-cAorx5 + OH                                      1.000E+00   0.000   0     # pes.subpes.channel 6.3.81     ! secondary_O2_rxns 1-3
C4H7O3-KBiXqB0 = C2H5O2SMsBtg + C2H2OALKE-UPQlDf                         1.000E+00   0.000   0     # pes.subpes.channel 6.3.82     ! secondary_O2_rxns 1-4
C4H7O3-KBiPs70 = C4H6O2-pEoSxf0 + OH                                     1.000E+00   0.000   0     # pes.subpes.channel 6.3.83     ! secondary_O2_rxns 1-5
C4H7O3-KBiPs70 = C4H6O-kSVVHz + HO2-S580KW                               1.000E+00   0.000   0     # pes.subpes.channel 6.3.84     ! secondary_O2_rxns 1-6
C4H7O3-KBiPs70 = C2H4O2SMsFbZ + C2H3OALOX-UPQQF7                         1.000E+00   0.000   0     # pes.subpes.channel 6.3.85     ! secondary_O2_rxns 1-7
C4H7O3-KBiHhi = C2H3O2SMslpG + C2H4OALD-UPQWKw                           1.000E+00   0.000   0     # pes.subpes.channel 6.3.86     ! secondary_rxns 5-3
C4H7O3-KBi96J = C4H6O2-TmPLsA + OH                                       1.000E+00   0.000   0     # pes.subpes.channel 6.3.87     ! secondary_O2_rxns 1-8
C4H7O3-KBi8TgE0 = C4H7O3-KBi96J                                          1.000E+00   0.000   0     # pes.subpes.channel 6.3.88     ! secondary_O2_rxns 1-13
C4H7O3-KBi4fm0 = C4H7O3-KBiXqB0                                          1.000E+00   0.000   0     # pes.subpes.channel 6.3.89     ! secondary_O2_rxns 1-15
C4H7O3-KBi4fm0 = C4H7O3-KBiPs70                                          1.000E+00   0.000   0     # pes.subpes.channel 6.3.90     ! secondary_O2_rxns 1-16
C4H7O3-KBi4fm0 = C4H7O3-KBi96J                                           1.000E+00   0.000   0     # pes.subpes.channel 6.3.91     ! more_misc_rxns 3-1
C4H7O3-KBi4fm0 = C4H7O3-KBi8TgE0                                         1.000E+00   0.000   0     # pes.subpes.channel 6.3.92     ! secondary_O2_rxns 1-18
C4H7O3-KBi4fm0 = C4H6O-kSVVHz + HO2-S580KW                               1.000E+00   0.000   0     # pes.subpes.channel 6.3.93     ! secondary_O2_rxns 1-19
C4H7O-kSV4fm + O2-S58TcY = C4H7O3-KBi4fm0                                1.000E+00   0.000   0     # pes.subpes.channel 6.3.94     ! secondary_O2_rxns 1-20
C4H7O3-rMBwIC0 = C4H6OALKE-4H7LsA + HO2-S580KW                           1.000E+00   0.000   0     # pes.subpes.channel 6.7.95     ! secondary_rxns 5-12
C4H7O3-rMBwIC0 = C3H4O3-n5TtdX + CH3                                     1.000E+00   0.000   0     # pes.subpes.channel 6.7.96     ! secondary_rxns 5-13
C4H7O3-rMBwIC0 = C2H4O3KHP-rlPQnQ + C2H3ALK-S58hH1                       1.000E+00   0.000   0     # pes.subpes.channel 6.7.97     ! secondary_rxns 5-14
C4H7O4H7Ps71 + O2-S58TcY = C4H7O3-rtmn7G0                                1.000E+00   0.000   0     # pes.subpes.channel 6.8.98     ! more_misc_rxns 3-4
C4H7O3-rtmn7G0 = C4H6O-4H7go2 + HO2-S580KW                               1.000E+00   0.000   0     # pes.subpes.channel 6.8.99     ! more_misc_rxns 3-5
C4H8ORvEsWvAA0 + O2-S58TcY = C4H7ORvE0BQ0 + HO2-S580KW                   1.000E+00   0.000   0     # pes.subpes.channel 7.1.1      ! primary_rxns 4-1
C4H8ORvEsWvAA0 + O2-S58TcY = C4H7ORvE4fmAA0 + HO2-S580KW                 1.000E+00   0.000   0     # pes.subpes.channel 7.2.2      ! primary_rxns 4-2
C4H8ORvEsWvAB + O2-S58TcY = C4H7ORvE0BQ0 + HO2-S580KW                    1.000E+00   0.000   0     # pes.subpes.channel 7.3.3      ! primary_rxns 4-3
